Query.Mass,Name,Formula,Exact.Mass,PubChem.CID,KEGG.ID
347.0828078,"1-O-(4-Methylbenzene-1-sulfonyl)-2,4-O-methylidenehexitol",C14H20O8S,348.0878886,,
347.0828078,4-Amino-N-(phenanthren-2-yl)benzene-1-sulfonamide,C20H16N2O2S,348.0932488,,
347.2201966,Benzyloctyl adipate,C21H32O4,348.2300595,,
347.2201966,NSC406628,C21H32O4,348.2300595,,
347.2201966,9alpha-(3-Methyl-2E-pentenoyloxy)-4S-hydroxy-10(14)-oplopen-3-one,C21H32O4,348.2300595,,
347.2201966,[8]-Paradyl acetate,C21H32O4,348.2300595,,
347.2201966,[10]-Gingerdione,C21H32O4,348.2300595,14440539,
347.2201966,PGA2 methyl ester,C21H32O4,348.2300595,,
347.2201966,"11í_Œ_,21-Dihydroxy-5í_Œ_-pregnane-3,20-dione",C21H32O4,348.2300595,,
347.2201966,"3í_Œ±,21-Dihydroxy-5í_Œ_-pregnane-11,20-dione",C21H32O4,348.2300595,,
347.2201966,í_Œî17-U-46619,C21H32O4,348.2300595,,
347.2201966,15(R)-15-methyl Prostaglandin A2,C21H32O4,348.2300595,,
347.2201966,"3b,17a,21-Trihydroxypregnenone",C21H32O4,348.2300595,,
347.2201966,"3b,15b,17a-Trihydroxy-pregnenone",C21H32O4,348.23006,,
347.2201966,Protomycinolide IV,C21H32O4,348.2301,9975065,C15685
347.2201966,"3alpha,17alpha-Dihydroxy-5beta-pregnane-11,20-dione",C21H32O4,348.2301,101817,C14598
347.2201966,"3a,21-Dihydroxy-5b-pregnane-11,20-dione;3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione",C21H32O4,348.230061,44263347;440698,;C05478
347.2201966,"11b,21-Dihydroxy-5b-pregnane-3,20-dione;11beta,21-Dihydroxy-5beta-pregnane-3,20-dione",C21H32O4,348.230061,44263339;21145110,;C05475
347.2201966,"3beta,17alpha,21-Trihydroxy-pregnenone",C21H32O4,348.230061,192735,C05487
347.2201966,"3beta,15beta,17alpha-Trihydroxy-pregnenone",C21H32O4,348.230061,133455,
347.2201966,"methyl 11-hydroperoxy-5,8,12,14,17-eicosapentaenoate",C21H32O4,348.230061,5283200,
347.2201966,"methyl 9-hydroperoxy-5,7,11,14,17-eicosapentaenoate",C21H32O4,348.230061,5283199,
347.2201966,"methyl 8-hydroperoxy-5,9,11,14,17-eicosapentaenoate",C21H32O4,348.230061,5283198,
347.2201966,"methyl 6-hydroperoxy-4,8,11,14,17-eicosapentaenoate",C21H32O4,348.230061,5283197,
347.2201966,11-deoxy-11-methylene-15-keto-PGD2,C21H32O4,348.230061,5283096,
348.8163868,Ethylene glycol bis(trichloroacetate),C6H4Cl6O4,349.8240747,,
348.8163868,TCA-ethadyl,C6H4Cl6O4,349.8241,17284,C19149
349.2355346,"3~2~,3~3~-Difluoro-3~4~-methoxy-1~4~-propyl-1~1~,1~2~,1~3~,1~4~,1~5~,1~6~,2~1~,2~2~,2~3~,2~4~,2~5~,2~6~-dodecahydro-1~1~,2~1~:2~4~,3~1~-terphenyl",C22H32F2O,350.2421221,,
349.2355346,"Allopregnane-3beta,11beta,21-triol-20-one",C21H34O4,350.2457096,,
349.2355346,(í‰Œ±)10-Gingerol,C21H34O4,350.2457096,5275726,
349.2355346,9-Methoxyconstanolactone A,C21H34O4,350.2457096,,
349.2355346,PGA1 methyl ester,C21H34O4,350.2457096,,
349.2355346,"3í_Œ±,20í_Œ±,21-Trihydroxy-5í_Œ_-pregnane-11-one",C21H34O4,350.2457096,,
349.2355346,"MG(18:4(6Z,9Z,12Z,15Z)/0:0/0:0)",C21H34O4,350.2457096,,
349.2355346,"MG(0:0/18:4(6Z,9Z,12Z,15Z)/0:0)",C21H34O4,350.2457096,,
349.2355346,5-trans U-46619,C21H34O4,350.2457096,,
349.2355346,5-trans U-44069,C21H34O4,350.2457096,,
349.2355346,U-44069,C21H34O4,350.2457096,,
349.2355346,5-cis Carbaprostacyclin,C21H34O4,350.2457096,,
349.2355346,(í‰Œ±)5-HETE methyl ester,C21H34O3,350.2457096,,
349.2355346,Carbacyclin,C21H34O4,350.2456964,,
349.2355346,U-46619,C21H34O4,350.2456964,,
349.2355346,5a-Tetrahydrocorticosterone,C21H34O4,350.2457096,,
349.2355346,3b-Allotetrahydrocorticosterone,C21H34O4,350.2457096,,
349.2355346,(10)-Gingerol,C21H34O4,350.2457,168115,C17496
349.2355346,"3alpha,11beta,17alpha-Trihydroxy-5beta-pregnan-20-one",C21H34O4,350.2457,243747,C15403
349.2355346,"5beta-Pregnane-3alpha,17alpha,20alpha-triol-11-one",C21H34O4,350.2457,254631,C15368
349.2355346,"3alpha,20alpha,21-Trihydroxy-5beta-pregnan-11-one",C21H34O4,350.2457,92042746,C05483
349.2355346,Tetrahydrodeoxycortisol,C21H34O4,350.245711,65555,C14594
349.2355346,Tetrahydrocorticosterone;5alpha-Tetrahydrocorticosterone,C21H34O4,350.245711,65553;101790,C05476;
349.2355346,"13,14-dihydroxy-11-mulinen-20-oic acid",C21H34O4,350.245711,42608252,
349.2355346,11-deoxy-11-methylene-PGD2,C21H34O4,350.245711,5283095,
349.2355346,9-deoxy-9-methylene-PGE2,C21H34O4,350.245711,5283059,
350.1506447,"D-Tryptophan, N-D-phenylalanyl-",C20H21N3O3,351.1582915,,
350.1506447,Tryptophyl-Phenylalanine,C20H21N3O3,351.1582916,,
350.1506447,Phenylalanyl-Tryptophan,C20H21N3O3,351.1582916,,
350.1506447,Aniflorine,C20H21N3O3,351.1583,442881,C10635
350.2091092,C16 Sphingosine-1-phosphate,C16H34NO5P,351.217462,52931110,
353.1423101,"8-Chloro-3-methoxy-11-(1-methylpiperidin-4-ylidene)-6,11-dihydro-5H-benzo[5,6]cyclohepta[1,2-b]pyridine",C21H23ClN2O,354.149891,,
353.1423101,"1,5-bis(2,6-dimethoxyphenyl)penta-1,4-dien-3-one",C21H22O5,354.1467238,,
353.1423101,Isopropyl apiosylglucoside,C14H26O10,354.1525971,,
353.1423101,Lansiumarin C,C21H22O5,354.1467238,10498320,
353.1423101,3'-Hydroxy-4'-methoxyglabridin,C21H22O5,354.1467238,10338211,
353.1423101,Aurantiumal,C21H22O5,354.1467238,,
353.1423101,"2,3-Dihydro-7-methoxy-2-(3-methoxy-4,5-methylenedioxyphenyl)-3-methyl-5-(1-propenyl)benzofuran",C21H22O5,354.1467238,,
353.1423101,Pleurotin,C21H22O5,354.1467238,,
353.1423101,EPOXYBERGAMOTTIN,C21H22O5,354.1467238,9946625,
353.1423101,S-Adenosylmethioninamine,C14H22N6O3S,354.1474093,,
353.1423101,Notopterol,C21H22O5,354.1467,5320227,C17499
353.1423101,Futoquinol,C21H22O5,354.1467,5281817,C10574
353.1423101,Epoxybergamottin,C21H22O5,354.146725,9946625,
353.1423101,Gancaonin I,C21H22O5,354.146725,480777,
353.1423101,Ambofuranol,C21H22O5,354.146725,44260108,
353.1423101,Microfolione,C21H22O5,354.146725,637437,
353.1423101,8-Methoxypinocembrin 7-O-prenyl ether,C21H22O5,354.146725,14282635,
353.1423101,Agrandol,C21H22O5,354.146725,15895373,
353.1423101,Mundulea flavanone B,C21H22O5,354.146725,42608071,
353.1423101,5-Hydroxy-7-methoxy-4'-prenyloxyflavanone,C21H22O5,354.146725,42608070,
353.1423101,"5,4'-Dihydroxy-7-methoxy-6-C-prenylflavanone",C21H22O5,354.146725,24175341,
353.1423101,Isoxanthohumol(Sophora),C21H22O5,354.146725,513197,
353.1423101,"5,7-Dihydroxy-4'-methoxy-8-C-prenylflavanone",C21H22O5,354.146725,14259002,
353.1423101,"5,7,4'-Trihydroxy-8-methyl-6-prenylflavanone",C21H22O5,354.146725,491718,
353.1423101,"5,7,4'-Trihydroxy-6-methyl-8-prenylflavanone",C21H22O5,354.146725,491719,
353.1423101,Tephroleocarpin A,C21H22O5,354.146725,42607878,
353.1423101,Flemistrictin D,C21H22O5,354.146725,42607712,
353.1423101,Licoagrochalcone C,C21H22O5,354.146725,5318990,
353.1423101,Licochalcone D,C21H22O5,354.146725,10473311,
353.1423101,Licoagrochalcone D,C21H22O5,354.146725,5318991,
353.1423101,"3'-Prenyl-2',6',beta-trihydroxy-4'-methoxychalcone",C21H22O5,354.146725,42607644,
353.1423101,Xanthogalenol,C21H22O5,354.146725,14309735,
353.1423101,Isodehydrocycloxanthohumol hydrate,C21H22O5,354.146725,21574256,
353.1423101,Xanthohumol,C21H22O5,354.146725,639665,C16417
353.1423101,"6'',6''-Dimethyl-5''-hydroxy-4'',5''-dihydropyrano[2'',3'':2',3']-4'-hydroxy-6'-methoxychalcone",C21H22O5,354.146725,42607598,
353.1423101,2'-Methoxyhelikrausichalcone,C21H22O5,354.146725,42607597,
353.1423101,Helichromanochalcone,C21H22O5,354.146725,42607595,
353.1423101,Xanthoangelol H,C21H22O5,354.146725,6479089,
353.1423101,Xanthoangelol D,C21H22O5,354.146725,11302670,
353.1423101,Neorauflavane,C21H22O5,354.146725,44257517,
353.1423101,3'-Methoxyglabridin,C21H22O5,354.146725,5319439,
353.1423101,Glyceollin IV,C21H22O5,354.146725,5317742,
353.1423101,Cristacarpin,C21H22O5,354.146725,126540,C10206
353.1423101,Edudiol,C21H22O5,354.146725,44257469,
353.1423101,1-Methoxyphaseollidin,C21H22O5,354.146725,44257468,
353.1423101,Quercetol A,C21H22O5,354.146725,44257151,
353.1423101,"7,8-(2,2-Dimethylpyrano)-3,4'-dihydroxy-5-methoxyflavan",C21H22O5,354.146725,44257122,
354.8495846,"(2,3,5,6-Tetrachloro-1,4-phenylene)bis(methylene) bis(thiocyanate)",C10H4Cl4N2S2,355.8570008,,
355.0178442,"Chloro(2,4,6-trimethylphenyl)mercury",C9H11ClHg,356.025571,,
355.0178442,chloro(2-phenylpropyl)mercury,C9H11ClHg,356.025571,,
355.0178442,Nolatrexed dihydrochloride,C14H14Cl2N4OS,356.0265374,,
355.0178442,"Acetic acid, bis(4-chlorophenoxy)-, 2-hydroxyethyl ester",C16H14Cl2O5,356.0218289,,
355.0178442,NSC380520,C12H12N4O5S2,356.0249115,,
355.1581559,"Propanamide, N-(1-(4-(4-fluorophenyl)-4-oxobutyl)-4-piperidinyl)-, monohydrochloride",C18H26ClFN2O2,356.166684,,
355.1581559,"1,2,3,4-Tetrahydro-1-[1-hydroxy-3-(4-hydroxyphenyl)-2-propenyl]-6,7-dimethoxy-2-naphthalenol",C21H24O5,356.1623739,,
355.1581559,Mammea B/AC cyclo D,C21H24O5,356.1623739,,
355.1581559,Mammea B/AD cyclo D,C21H24O5,356.1623739,,
355.1581559,Myricanone,C21H24O5,356.1623739,161748,
355.1581559,Fragransol C,C21H24O5,356.1623739,,
355.1581559,Denudatin B;Kadsurenone,C21H24O5,356.1624,442834;122159,C10554;C10638
355.1581559,Gingerenone A,C21H24O5,356.1624,5281775,C10460
355.1581559,Rutamarin,C21H24O5,356.1624,442148,C09308
355.1581559,Tephrowatsin C,C21H24O5,356.162375,42607874,
355.1581559,"2',4',6'-Trihydroxy-3'-methoxy-5'-prenyldihydrochalcone",C21H24O5,356.162375,42607711,
355.1581559,"alpha,beta-Dihydroxanthohumol",C21H24O5,356.162375,10450920,
355.1581559,"2',4',5''-Trihydroxy-3',6'',6''-trimetylpyrano[2'',3'':6',5']dihydrochalcone",C21H24O5,356.162375,14412534,
355.1581559,"2',4',4''-Trihydroxy-3',6'',6''-trimethylpyrano[2'',3'':6',5']dihydrochalcone",C21H24O5,356.162375,14412532,
355.1581559,"alpha,alpha-dimethylallylcyclolobin",C21H24O5,356.162375,21676181,
355.1581559,"4,5,4'-Trihydroxy-7-methoxy-8-prenylflavan",C21H24O5,356.162375,44257139,
355.1581559,8-Prenylafzelechin 5-methyl ether,C21H24O5,356.162375,44257121,
357.2073123,Aprindine hydrochloride,C22H31ClN2,358.2175767,,
357.2073123,"6-Tridecanol, 3,9-diethyl-, hydrogen sulfate, sodium salt",C17H35NaO4S,358.2153749,,
357.2073123,"1-(2H-1,3-Benzodioxol-5-yl)-2,2-dimethylpropyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",C22H30O4,358.2144094,,
357.2073123,"(16-hydroxy-3-methoxy-13,16-dimethyl-7,8,9,11,12,14,15,17-octahydro-6H-cyclopenta[a]phenanthren-17-yl) acetate",C22H30O4,358.2144094,,
357.2073123,"4,4'-[(Diethylphosphoryl)methylene]bis(N,N-dimethylaniline)",C21H31N2OP,358.2174002,,
357.2073123,Canrenoic acid,C22H30O4,358.2144094,,
357.2073123,Piperoic acid,C22H30O4,358.2144094,,
357.2073123,"11,12-Dimethoxy-8,11,13-abietatrien-20,7-olide",C22H30O4,358.2144094,,
357.2073123,Sorgoleone 358,C22H30O4,358.2144094,,
357.2073123,"4S-hydroxy-8-oxo-(5E,9Z,13Z,16Z,19Z)-neuroprostapentaenoic acid-cyclo[7S,11S]",C22H30O4,358.2144094,,
357.2073123,tetramethyl Nordihydroguaiaretic Acid,C22H30O4,358.2144094,,
357.2073123,15-keto Iloprost,C22H30O4,358.2144094,,
357.2073123,CAFESTOL ACETATE,C22H30O4,358.2144094,,
357.2073123,Canrenoate,C22H30O4,358.21441,,
357.2073123,"17beta-Hydroxyandrost-4-ene-3,11-dione propionate",C22H30O4,358.2144,239804,C15009
357.2073123,"3-Methoxy-16-methylestra-1,3,5(10)-triene-16beta,17beta-diol 17-acetate",C22H30O4,358.2144,245237,C14974
357.2073123,canrenoic acid,C22H30O4,358.214411,656615,
357.2073123,Cannabidiolic acid,C22H30O4,358.214411,160570,C10784
357.2073123,"7,8-epoxy-17S-HDHA;7S,8S-epoxy-17S-HDHA;7S,8S-epoxy-17R-HDHA",C22H30O4,358.214411,16061140;53477500;53477503,;;
362.9398334,Selenohomocystine,C8H16N2O4Se2,363.9441,15547520,C05707
364.8786807,"4,4'-Dibromobenzil",C14H8Br2O2,365.8891037,,
365.2454145,"N-[2-(3,4-diethoxyphenyl)ethyl]-2-(3-propan-2-yloxypropylamino)acetamide",C20H34N2O4,366.2518576,,
366.8770751,"ethyl 2,3-dibromo-3-(2-chlorophenyl)propanoate",C11H11Br2ClO2,367.8814315,,
367.1581618,Prasterone sulfate,C19H28O5S,368.165745,,
367.1581618,"Diethyl (3-oxo-1,3-diphenylpropyl)propanedioate",C22H24O5,368.1623739,,
367.1581618,"2(3H)-Oxazolone, 4-(4-fluorophenyl)-5-(2-(4-(2-pyridinyl)-1-piperazinyl)ethyl)-",C20H21FN4O2,368.1648541,,
367.1581618,(2S)-2-Butanol O-[b-D-Apiofuranosyl-(1->6)-b-D-glucopyranoside],C15H28O10,368.1682471,,
367.1581618,Kanzonol P,C22H24O5,368.1623739,,
367.1581618,"9-Hydroxy-4-(3,7-dimethyl-2,6-octadienyloxy)-psoralen",C22H24O5,368.1623739,6440422,
367.1581618,prasterone sulfate,C19H28O5S,368.1657447,,
367.1581618,3-í_Œ_-hydroxyandrost-5-en-17-one sulfate,C19H28O5S,368.165747,,
367.1581618,"4,4-Bis[4-(acetyloxy)phenyl]3-hexanone",C22H24O5,368.1624,240071,C15145
367.1581618,Testosterone sulfate;Epitestosterone sulfate,C19H28O5S,368.165748,119207;53481658,;
367.1581618,Dehydroepiandrosterone sulfate,C19H28O5S,368.165748,12594,C04555
367.1581618,Louisfieserone A;Louisfieserone B,C22H24O5,368.162375,42608132;42608133,;
367.1581618,Flowerine,C22H24O5,368.162375,42608075,
367.1581618,Epoxycandidone,C22H24O5,368.162375,42607877,
367.1581618,Quercetol C,C22H24O5,368.162375,42607876,
367.1581618,4'-O-Methylxanthohumol,C22H24O5,368.162375,10959555,
367.1581618,Sphaerosinin,C22H24O5,368.162375,5321428,
367.1581618,Edulane,C22H24O5,368.162375,11111381,
367.1581618,Edulenol,C22H24O5,368.162375,44257473,
368.1600227,STK142192,C20H23N3O4,369.1688562,,
368.1600227,Epanolol,C20H23N3O4,369.1689,72014,C11773
368.976508,[4-[4-(2-chloroacetyl)oxyphenyl]sulfanylphenyl] 2-chloroacetate,C16H12Cl2O4S,369.9833352,,
371.2199191,Rimexolone,C23H32O4,372.2300595,,
371.2199191,Octyl(triphenyl)silane,C26H32Si,372.2273276,,
371.2199191,"Benzenemethanol, 3,3'-methylenebis[5-(1,1-dimethylethyl)-2-hydroxy-",C23H32O4,372.2300595,,
371.2199191,5-Ethoxysorgoleone 358,C23H32O4,372.2300595,,
371.2199191,Neriantogenin,C23H32O4,372.2300595,,
371.2199191,Scutigeral,C23H32O4,372.2300595,5317377,
371.2199191,"3-ACETOXYPREGN-16-EN-12,20-DIONE",C23H32O4,372.2300595,,
371.2199191,desoxycorticosterone acetate,C23H32O4,372.2300595,,
371.2199191,Hydroxyprogesterone acetate,C23H32O4,372.23006,,
371.2199191,"3alpha-Hydroxy-5beta-pregn-16-ene-11,20-dione 3-acetate",C23H32O4,372.2301,247023,C15333
371.2199191,"16alpha,17alpha-Epoxy-20-oxopregn-5-en-3beta-yl acetate",C23H32O4,372.2301,7659351,C14635
371.2199191,Deoxycorticosterone acetate,C23H32O4,372.2301,5952,C14554
375.12,"Benzo(uv)naphtho(2,1,8,7-defg)pentacene",C30H16,376.1252005,,
375.12,"tert-Butyl (2S,4S)-2-(1,4-dithia-7-azaspiro[4.4]nonane-7-carbonyl)-4-fluoropyrrolidine-1-carboxylate",C16H25FN2O3S2,376.1290629,,
375.12,Lactacystin,C15H24N2O7S,376.1304218,,
375.12,"3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, 2-hydroxyethyl methyl es",C18H20N2O7,376.127053,,
376.9037092,"[4-acetyloxy-2,3-bis(bromomethyl)phenyl] acetate",C12H12Br2O4,377.9102331,,
377.14,Methyl 4-{2-[4-(benzyloxy)phenoxy]ethoxy}benzoate,C23H22O5,378.1467238,,
377.14,Methyl 3-{2-[4-(benzyloxy)phenoxy]ethoxy}benzoate,C23H22O5,378.1467238,,
377.14,"6,11-Dihydroxy-3-methyl-3-(4-methyl-3-pentenyl)-3H,7H-pyrano[2,3-c]xanthen-7-one",C23H22O5,378.1467238,5465516,
377.14,Demethylcalabaxanthone,C23H22O5,378.1467238,509270,
377.14,"2',6'-Dihydroxy-4'-methoxy-3'-(2-hydroxybenzyl)dihydrochalcone",C23H22O5,378.146725,10362270,
377.14,Uvaretin,C23H22O5,378.146725,73447,C09978
377.14,Isouvaretin,C23H22O5,378.146725,151670,C09759
378.241433,"[4-(dimethylamino)-3-methyl-1,2-diphenylbutan-2-yl] 4-methylpent-3-enoate",C25H33NO2,379.2511293,,
378.241433,Sphingosine 1-phosphate,C18H38NO5P,379.2487599,,
378.241433,N-palmitoyl-phosphoethanolamine,C18H38NO5P,379.2487598,,
378.241433,Celiprolol,C20H33N3O4,379.247107,,
378.241433,Sphingosine-1-phosphate,C18H38NO5P,379.248762,5283560,C06124
379.1274285,Cilastatin sodium,C16H25N2NaO5S,380.1381872,,
379.1274285,N-[(Benzyloxy)carbonyl]glycylglycylglycylglycine,C16H20N4O7,380.133199,,
379.1578686,"L-741,742",C23H25ClN2O,380.1655411,,
379.1578686,"L-741,741",C23H25ClN2O,380.1655411,,
379.1578686,C.I. Solvent Red 24,C24H20N4O,380.1637113,,
379.1578686,"3-amino-N-benzyl-5,6-diphenylpyrazine-2-carboxamide",C24H20N4O,380.1637113,,
379.1578686,Prenyl arabinosyl-(1->6)-glucoside,C16H28O10,380.1682471,,
379.1578686,Mangostinone,C23H24O5,380.1623739,6478778,
379.1578686,"(E)-4-(3,7-Dimethyl-2,6-octadienyl)-1,3,5-trihydroxyxanthone",C23H24O5,380.1623739,44396085,
379.1578686,6-Deoxy-gamma-mangostin,C23H24O5,380.1623739,,
379.1578686,Prenyl apiosyl-(1->6)-glucoside,C16H28O10,380.1682471,,
379.1578686,3-Methyl-3-butenyl apiosyl-(1->6)-glucoside,C16H28O10,380.1682471,,
379.1578686,8-Desoxygartanin,C23H24O5,380.1623739,392450,
379.1578686,Garcinone A,C23H24O5,380.1623739,,
379.1578686,Ecabet,C20H28O5S,380.1657447,65781,
379.1578686,Scarlet Red,C24H20N4O,380.1637,,C19520
379.1578686,"2,2-Dimethyl-3-[4-(acetyloxy)phenyl]-4-ethyl-2H-1-benzopyran-7-ol acetate",C23H24O5,380.1624,256418,C15050
379.1578686,7-Methoxypraecansone B,C23H24O5,380.162375,10452362,
379.1578686,Praecanson A,C23H24O5,380.162375,9999819,
380.2562933,Sphinganine-phosphate,C18H40NO5P,381.264412,44317142,C01120
381.0281302,hesperetin 3'-O-sulfate,C16H14O9S,382.0358527,,
381.075761,"2-Benzyl-11-chloro-8-methyl-2,8-dihydro(1,2,4)triazino(4,3-d)(1,4)benzodiazepine-3,4,7(6H)-trione",C19H15ClN4O3,382.083268,,
381.075761,"2-(2,4-dichlorophenoxy)acetic acid; 1-phenylpiperazine",C18H20Cl2N2O3,382.0850979,,
381.075761,"3',6'-Dihydroxy-3H-spiro[naphtho[1,8-cd]pyran-1,9'-xanthen]-3-one",C24H14O5,382.0841235,,
381.075761,"4-chloro-2,5-dimethyl-N-(4-pyrrolidin-1-ylsulfonylphenyl)pyrazole-3-carboxamide",C16H19ClN4O3S,382.0866391,,
381.075761,Borax,B4H20Na2O17,382.0868104,,
381.075761,Resorcinolnaphthalein,C24H14O5,382.0841236,,
381.075761,Coronarian,C12H18N2O12,382.086,441560,C08474
381.075761,Cibarian,C12H18N2O12,382.086,100275,C08473
381.075761,WIN54954,C18H20Cl2N2O3,382.0851,441048,C06493
381.173955,Roxindole hydrochloride,C23H27ClN2O,382.1811912,,
381.173955,"1,2,10-Trihydroxydihydro-trans-linalyl oxide 7-O-beta-D-glucopyranoside",C16H30O10,382.1838972,,
382.1762947,N-[4-[4-(furan-2-carbonyl)piperazine-1-carbonyl]phenyl]pentanamide,C21H25N3O4,383.1845063,,
382.1762947,Dihydrozeatin-9-N-glucoside,C16H25N5O6,383.1804836,,
382.1762947,Dihydrozeatin-7-N-dihydrozeatin,C16H25N5O6,383.1804836,,
382.1762947,Dihydrozeatin-O-glucoside,C16H25N5O6,383.1805,23724755,C16448
383.1529201,N-(4-((4-((((Amino(imino)methyl)amino)(imino)methyl)amino)phenyl)thio)phenyl)dicarbonimidoic diamide/imido,C16H20N10S,384.1593116,,
383.1529201,NSC355157,C21H25N2O3P,384.1602793,,
383.1529201,9-(2-acridin-9-ylethyl)acridine,C28H20N2,384.1626486,,
383.1529201,12-Dehydroporson,C22H24O6,384.1572885,,
383.1529201,Kanzonol N,C22H24O6,384.1572885,,
383.1529201,O-Ethylcubebin,C22H24O6,384.1572885,,
383.1529201,Benzyl acetoacetate,C22H24O6,384.1572885,,
383.1529201,Glicoisoflavanone,C22H24O6,384.1572885,,
383.1529201,"2,3-Butanediol apiosylglucoside",C15H28O11,384.1631617,,
383.1529201,"3b,16b-Dihydroxyandrostenone sulfate",C19H28O6S,384.160662,,
383.1529201,19-hydroxy-17-oxoandrost-5-en-3-í_Œ_-yl sulfate,C19H28O6S,384.160662,,
383.1529201,Schizandrin C,C22H24O6,384.1573,443027,C10893
383.1529201,"3b,16a-Dihydroxyandrostenone sulfate",C19H28O6S,384.160663,20848951,
383.1529201,"Eriodictyol 7,3'-dimethyl ether 4'-prenyl ether",C22H24O6,384.15729,42608081,
383.1529201,"5,7-Dihydroxy-3',4'-dimethoxy-5'-prenylflavanone",C22H24O6,384.15729,42608012,
383.1529201,Echinoisosophoranone,C22H24O6,384.15729,14482998,
383.18,NSC521429,C25H24N2O2,384.183778,,
383.18,JWH 200 2'-naphthyl isomer,C25H24N2O2,384.183778,,
383.18,JWH 200,C25H24N2O2,384.183778,,
383.1891462,"Pyrimidine, 2,2'-(2,5-furandiyldi-4,1-phenylene)bis[1,4,5,6-tetrahydro-",C24H24N4O,384.1950114,,
383.1891462,Bortezomib,C19H25BN4O4,384.1968857,,
383.1891462,Armillarivin,C23H28O5,384.193674,,
383.1891462,"(6beta,7alpha,12beta,13beta)-7-Hydroxy-11,16-dioxo-8,14-apianadien-22,6-olide",C23H28O5,384.193674,,
383.1891462,Bortezomib  ,C19H25BN4O4,384.1968858,,
385.1683422,RMI 61343,C25H23FN2O,386.1794416,,
385.1683422,AC1NRQRE,C22H26O6,386.1729386,,
385.1683422,"Methyl 5,9-dimethoxy-1-(2-methoxy-2-oxoethyl)-2-methyl-1,2,3,4-tetrahydrophenanthrene-2-carboxylate",C22H26O6,386.1729386,,
385.1683422,"3,5-bis[(3,4-dimethoxyphenyl)methyl]oxolan-2-one",C22H26O6,386.1729386,,
385.1683422,Gingerenone B,C22H26O6,386.1729386,5317592,
385.1683422,Isogingerenone B,C22H26O6,386.1729386,5318568,
385.1683422,Porson,C22H26O6,386.1729386,,
385.1683422,(+)-Eudesmin,C22H26O6,386.1729,73117,C10561
385.1683422,Burseran,C22H26O6,386.1729,11101102,C10547
385.1683422,"4,5-Di-O-methyl-8-prenylafzelechin-4beta-ol",C22H26O6,386.17294,44257168,
385.1683422,"3,5-Di-O-methyl-8-prenylafzelechin-4beta-ol",C22H26O6,386.17294,44257167,
385.9392423,Bromoxynil heptanoate,C14H15Br2NO2,386.9469529,,
387.18,Pyranomammea B,C22H28O6,388.1885886,,
387.18,Pyranomammea C,C22H28O6,388.1885886,,
387.18,Fragransin D3,C22H28O6,388.1885886,,
387.18,Fragransin D1,C22H28O6,388.1885886,,
387.18,"2-(4-Allyl-2,6-dimethoxyphenoxy)-1-(3,4-dimethoxyphenyl)-1-propanol",C22H28O6,388.1885886,,
387.18,MAB 4,C22H28O6,388.1885886,,
387.18,Cycloneomammein,C22H28O6,388.1885886,,
387.18,Furomammea G,C22H28O6,388.1885886,,
387.18,Cyclomammein,C22H28O6,388.1885886,,
387.18,16-phenoxy tetranor Prostaglandin E2,C22H28O6,388.1885886,,
387.18,"5-ethyl-5-(pentan-2-yl)-1-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)pyrimidine-2,4,6(1H,3H,5H)-trione",C17H28N2O8,388.184568,,
387.18,Surinamensin,C22H28O6,388.1886,5281868,C10888
387.18,Quassin,C22H28O6,388.188591,65571,C08778
391.2847378,Ursodiol,C24H40O4,392.2926598,,
391.2847378,Chenodeoxycholic acid,C24H40O4,392.2926598,,
391.2847378,"3beta,12alpha-Dihydroxy-5beta-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,"3alpha,7beta-Dihydroxy-5alpha-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,"3beta,7alpha-Dihydroxy-5beta-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,"3alpha,6beta-Dihydroxy-5alpha-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,"3alpha,6alpha-Dihydroxy-5alpha-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,"3beta,6beta-Dihydroxy-5beta-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,"3beta,6alpha-Dihydroxy-5beta-cholan-24-oic Acid",C24H40O4,392.2926598,,
391.2847378,3-keto Petromyzonol,C24H40O4,392.2926598,,
391.2847378,"6í_Œ_,12í_Œ±-Dihydroxy-5í_Œ_-cholan-24-oic Acid",C24H40O4,392.292641,,
391.2847378,"3í_Œ±,5í_Œ_-Dihydroxycholan-24-oic Acid",C24H40O4,392.292641,,
391.2847378,"11í_Œ_,12í_Œ_-Dihydroxy-5í_Œ_-cholan-24-oic Acid",C24H40O4,392.292641,,
391.2847378,"3í_Œ±,11í_Œ±-Dihydroxy-5í_Œ_-cholan-24-oic Acid",C24H40O4,392.292641,,
